,creator,duration,id,labels,ladder,title,views
35885,No Use For A Name,182.0,7t3mp15KeOQ,"[28, 33, 38, 78]","[{'160 - 256x144 (144p)': 109.504}, {'133 - 426x240 (240p)': 245.53}, {'134 - 640x360 (360p)': 465.604}, {'135 - 854x480 (480p)': 934.014}, {'136 - 1280x720 (720p)': 1801.529}, {'137 - 1920x1080 (1080p)': 4129.97}, {'18 - 640x360 (medium)': 692.642}]",No Use For A Name - On the outside drum cover,5610.0
36752,,182.0,8pm0Y8rs2Ns,"[0, 1, 27]","[{'160 - 256x144 (144p)': 111.12}, {'133 - 426x240 (240p)': 256.97}, {'134 - 640x360 (360p)': 614.39}, {'135 - 854x480 (480p)': 1112.389}, {'136 - 1280x720 (720p)': 2222.255}, {'137 - 1920x1080 (1080p)': 4134.485}, {'18 - 640x360 (medium)': 544.755}, {'22 - 1280x720 (hd720)': 1351.423}]",Panda Cheese Commercial - Minecraft,337705.0
1296,,183.0,Jv1iLMFIxMI,"[2, 7, 48, 266, 702, 891, 1724]","[{'160 - 256x144 (144p)': 114.085}, {'133 - 426x240 (240p)': 269.484}, {'134 - 640x360 (360p)': 601.206}, {'135 - 854x480 (480p)': 1110.406}, {'136 - 1280x720 (720p)': 2111.277}, {'137 - 1920x1080 (1080p)': 4129.326}, {'18 - 640x360 (medium)': 672.355}, {'22 - 1280x720 (hd720)': 1476.104}]",2009 Mercedes Benz SLR Mclaren Roadster! - 1080p,3835.0
2802,,183.0,465jM9czLiY,[61],"[{'134 - 640x360 (DASH video)': 104.283}, {'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 132.068}]",Montagem - Radioatividade da Subiderência - Musica nova 2015 (DJ Lorran) Lançamento 2015,1852.0
6959,,183.0,2lBFs6PdNeE,"[16, 1127]","[{'160 - 256x144 (144p)': 111.072}, {'133 - 426x240 (240p)': 249.393}, {'134 - 640x360 (360p)': 607.568}, {'135 - 854x480 (480p)': 1123.043}, {'136 - 1280x720 (720p)': 2223.128}, {'137 - 1920x1080 (1080p)': 4152.429}, {'18 - 640x360 (medium)': 705.881}, {'22 - 1280x720 (hd720)': 2211.328}]",DOCTOR WHO - ABOUT LAST NIGHT,4765.0
8603,,183.0,2DiG7sK8rng,[225],"[{'160 - 256x144 (144p)': 113.662}, {'133 - 426x240 (240p)': 246.609}, {'134 - 640x360 (360p)': 607.235}, {'135 - 854x480 (480p)': 1117.912}, {'136 - 1280x720 (720p)': 2221.621}, {'137 - 1920x1080 (1080p)': 4401.758}, {'18 - 640x360 (medium)': 715.086}, {'22 - 1280x720 (hd720)': 3.957}]",Mallika Sherawat First Bollywood Actress on Perez Hilton!,33005.0
10337,,183.0,pWYnNvRMg2M,"[0, 1, 1232]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 609.839}, {'135 - 640x480 (DASH video)': 1155.0}, {'136 - 960x720 (DASH video)': 2310.0}, {'137 - 1440x1080 (DASH video)': 4331.25}, {'18 - 480x360 (medium)': 692.581}, {'22 - 960x720 (hd720)': 2642.767}]",완성작,3277.0
16997,Bro Safari,183.0,boyg_3GZmTo,"[0, 1, 241]","[{'160 - 256x144 (144p)': 112.667}, {'133 - 426x240 (240p)': 248.855}, {'134 - 640x360 (360p)': 603.625}, {'135 - 854x480 (480p)': 1104.684}, {'136 - 1280x720 (720p)': 2207.106}, {'137 - 1920x1080 (1080p)': 4139.839}, {'18 - 640x360 (medium)': 624.594}, {'22 - 1280x720 (hd720)': 3.783}]",MIkeYxXL Spargator de Cufere [MeTin2RO ScoRpiuS] #2,1937.0
18060,,183.0,4t91gtRz4kk,[3],"[{'160 - 82x144 (DASH video)': 108.0}, {'133 - 136x240 (DASH video)': 242.0}, {'134 - 206x360 (DASH video)': 616.395}, {'135 - 274x480 (DASH video)': 1155.0}, {'136 - 410x720 (DASH video)': 2310.0}, {'137 - 616x1080 (DASH video)': 4331.25}, {'18 - 206x360 (small)': 621.068}]",131009 아시아송 페스티벌 EXO 으르렁 LUHAN focus,3460.0
18218,Ashley Wade,183.0,GABeetPS3ec,[14],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 604.023}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 593.008}]",DHIEGO | Se Joga (Official Vídeo Clipe),5100.0
18924,,183.0,bN9J04iw5q0,"[4, 9, 10, 2515]","[{'160 - 256x144 (144p)': 110.884}, {'133 - 426x240 (240p)': 248.191}, {'134 - 640x360 (360p)': 498.838}, {'135 - 854x480 (480p)': 926.766}, {'136 - 1280x720 (720p)': 1609.967}, {'137 - 1920x1080 (1080p)': 3584.668}, {'18 - 640x360 (medium)': 609.359}]","Surfer Blood ""Fast Jabroni"" At: Guitar Center",5430.0
20126,,183.0,AQKale-lyaA,[14],"[{'160 - 256x144 (144p)': 114.318}, {'133 - 426x240 (240p)': 261.667}, {'134 - 640x360 (360p)': 605.225}, {'135 - 854x480 (480p)': 1107.062}, {'136 - 1280x720 (720p)': 2145.894}, {'137 - 1920x1080 (1080p)': 3725.281}, {'18 - 640x360 (medium)': 523.739}]",Juno - cheatercheaterbestfriendeater COVER (TRABAJO ESCOLAR),1950.0
20246,,183.0,A4SFDRJye2U,"[242, 1331]","[{'160 - 256x144 (144p)': 111.962}, {'133 - 426x240 (240p)': 248.525}, {'134 - 640x360 (360p)': 408.637}, {'135 - 854x480 (480p)': 742.491}, {'136 - 1280x720 (720p)': 1144.771}, {'137 - 1920x1080 (1080p)': 2321.425}, {'18 - 640x360 (medium)': 447.267}]","DIE YOUTUBE CITY IN SIMS 4! [Song] | ungespielt | (Lukas, der Rapper)",149844.0
22196,,183.0,CUxmE8k1XJE,[92],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 605.5}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 672.606}, {'22 - 1280x720 (hd720)': 2204.231}]","Floyd Mayweather ""He knows he's facing the best; he's just another opponent""",5880.0
23521,,183.0,joEts4wyZSE,"[39, 121]","[{'160 - 256x144 (144p)': 110.744}, {'133 - 426x240 (240p)': 247.571}, {'134 - 640x360 (360p)': 345.426}, {'135 - 854x480 (480p)': 680.828}, {'136 - 1280x720 (720p)': 1368.551}, {'137 - 1920x1080 (1080p)': 2496.02}, {'18 - 640x360 (medium)': 451.082}, {'22 - 1280x720 (hd720)': 4.377}]",Beautypedia Reviews: Too Faced Cocoa Contour Palette,3506.0
25119,,183.0,HzpUtRFNcNY,"[0, 42, 111]","[{'160 - 256x144 (144p)': 110.268}, {'133 - 426x240 (240p)': 250.605}, {'134 - 640x360 (360p)': 608.818}, {'135 - 854x480 (480p)': 1112.286}, {'136 - 1280x720 (720p)': 2228.838}, {'137 - 1920x1080 (1080p)': 4183.741}, {'18 - 640x360 (medium)': 654.121}, {'22 - 1280x720 (hd720)': 3.84}]",League of Legends Ultra Rapid Fire - Hecarim the helicopter,3038.0
29215,,183.0,LdG-OqcBi0w,[12],"[{'160 - 256x144 (144p)': 113.014}, {'133 - 426x240 (240p)': 245.912}, {'134 - 640x360 (360p)': 603.715}, {'135 - 854x480 (480p)': 1121.657}, {'136 - 1280x720 (720p)': 2224.422}, {'137 - 1920x1080 (1080p)': 4200.842}, {'18 - 640x360 (medium)': 656.439}, {'22 - 1280x720 (hd720)': 3.499}]",Rozhovor: Martin Kouřil (FC Baník Ostrava vs. AC Sparta Praha),2441.0
29572,NikitA,183.0,8vWXISevv4E,[14],"[{'160 - 256x144 (144p)': 113.692}, {'133 - 426x240 (240p)': 252.013}, {'134 - 640x360 (360p)': 603.083}, {'135 - 854x480 (480p)': 1116.06}, {'136 - 1280x720 (720p)': 1943.433}, {'137 - 1920x1080 (1080p)': 3416.64}, {'18 - 640x360 (medium)': 730.595}]",Даша Астафьева & NikitA - AVOCADO (official video),133050.0
31792,Le Loup,183.0,RRDKY3IcKLc,"[68, 72, 98, 151, 240, 480]","[{'160 - 256x144 (144p)': 112.442}, {'133 - 426x240 (240p)': 247.864}, {'134 - 640x360 (360p)': 611.486}, {'135 - 854x480 (480p)': 1119.036}, {'136 - 1280x720 (720p)': 2218.32}, {'137 - 1920x1080 (1080p)': 4169.428}, {'18 - 640x360 (medium)': 690.18}, {'22 - 1280x720 (hd720)': 1883.381}]",Planes like skateboarder,1396.0
32973,,183.0,8tQLNzdKCjo,"[740, 2548]","[{'160 - 256x144 (144p)': 110.637}, {'133 - 426x240 (240p)': 247.623}, {'134 - 640x360 (360p)': 619.838}, {'135 - 854x480 (480p)': 1133.392}, {'136 - 1280x720 (720p)': 2261.578}, {'137 - 1920x1080 (1080p)': 4222.398}, {'18 - 640x360 (medium)': 935.704}, {'22 - 1280x720 (hd720)': 2322.822}]",俺の赤保留！恐ろしくしょぼいと思ったら、リベンジ復活！CRルパン三世 ~消されたルパン~394Ver．パチンコ演出！,47808.0
33095,,183.0,s68m9OXgMPA,"[3, 4, 13, 41]","[{'160 - 256x144 (144p)': 110.554}, {'133 - 426x240 (240p)': 244.653}, {'134 - 640x360 (360p)': 466.984}, {'135 - 854x480 (480p)': 957.325}, {'136 - 1280x720 (720p)': 1709.098}, {'137 - 1920x1080 (1080p)': 3252.015}, {'18 - 640x360 (medium)': 597.693}]","10. Herr, deine Güte reicht so weit! Chor, 10.11.2012",50242.0
35223,,183.0,BLj7p4eH3II,[41],"[{'160 - 256x144 (144p)': 116.573}, {'133 - 426x240 (240p)': 249.074}, {'134 - 640x360 (360p)': 399.066}, {'135 - 854x480 (480p)': 738.098}, {'136 - 1280x720 (720p)': 1278.582}, {'137 - 1920x1080 (1080p)': 2426.731}, {'18 - 640x360 (medium)': 393.09}]",HIMAYA SA DIOS.wmv,22174.0
36300,,183.0,4Lp5N6wifGw,[3],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 608.752}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 736.844}]","Bob One - Panie Janie (Koncert w Radomiu G2, 9 kwietnia 2011r.)",3043.0
2483,Extreme,184.0,7de7w4cgDU4,"[5, 16, 3342]","[{'160 - 192x144 (144p)': 115.458}, {'133 - 320x240 (240p)': 249.761}, {'134 - 480x360 (360p)': 429.616}, {'135 - 640x480 (480p)': 766.243}, {'136 - 960x720 (720p)': 1287.12}, {'137 - 1440x1080 (1080p)': 2295.109}, {'18 - 480x360 (medium)': 431.191}, {'22 - 960x720 (hd720)': 1158.622}]","AMV Hakuouki - Isami Kondo & Sôji Okita - Mon maître, mon disciple, mon frère",7001.0
2605,,184.0,9OBaBglMYPU,"[2, 7, 17, 48, 177, 460, 1031, 2890]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 610.87}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 729.068}, {'22 - 1280x720 (hd720)': 3078.638}]",First Gathering of the Bulls for the WIld Run: Wild West Adventure Day 5,2535.0
3138,LMFAO,184.0,6Im2BAxsX24,"[0, 1, 3304]","[{'160 - 256x144 (144p)': 116.015}, {'133 - 426x240 (240p)': 254.941}, {'134 - 640x360 (360p)': 610.576}, {'135 - 854x480 (480p)': 1116.945}, {'136 - 1280x720 (720p)': 2231.373}, {'137 - 1920x1080 (1080p)': 4150.385}, {'18 - 640x360 (medium)': 702.55}, {'22 - 1280x720 (hd720)': 2194.721}]",Dance Central 3 - Party Rock Anthem - (Hard/100%/Gold Stars) (DLC),137743.0
4421,,184.0,4mp9me8tBKM,"[21, 23, 24, 74, 131, 684]","[{'160 - 254x144 (144p)': 113.671}, {'133 - 424x240 (240p)': 251.591}, {'134 - 636x360 (360p)': 576.967}, {'135 - 846x480 (480p)': 1125.253}, {'136 - 1270x720 (720p)': 2113.109}, {'137 - 1906x1080 (1080p)': 4610.081}, {'18 - 636x360 (medium)': 567.646}, {'22 - 1270x720 (hd720)': 5.297}]",Faea F2 vs Zopo C2,14363.0
5999,,184.0,HtTfGdSsh1c,"[2, 7, 104, 1316, 2241]","[{'160 - 256x144 (144p)': 110.598}, {'133 - 426x240 (240p)': 257.766}, {'134 - 640x360 (360p)': 612.685}, {'135 - 854x480 (480p)': 1131.918}, {'136 - 1280x720 (720p)': 2263.604}, {'137 - 1920x1080 (1080p)': 4201.465}, {'18 - 640x360 (medium)': 734.687}, {'22 - 1280x720 (hd720)': 1999.267}]",SEAT Leon Xperience | Review | 4WD estate,8900.0
6154,,184.0,B8ufbemKOSw,[229],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 611.059}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 480x270 (small)': 633.767}, {'22 - 1280x720 (hd720)': 2850.559}]",Drink Responsibly: Be Sugar-Free Video Contest,1597.0
9127,,184.0,AnMdGPyuiEM,[3],"[{'160 - 256x144 (144p)': 114.161}, {'133 - 426x240 (240p)': 248.131}, {'134 - 640x360 (360p)': 613.997}, {'135 - 854x480 (480p)': 1123.286}, {'136 - 1280x720 (720p)': 2229.934}, {'137 - 1920x1080 (1080p)': 4168.324}, {'18 - 640x360 (medium)': 710.5}]",[FANCAM] EXO - Open Arms (Luhan focus) [Dream Kpop Fantasy Concert (DKFC) 130119],35519.0
12125,,184.0,oBIgkENgQtM,"[11, 20, 22, 29, 32, 472]","[{'160 - 256x144 (144p)': 112.971}, {'133 - 426x240 (240p)': 254.425}, {'134 - 640x360 (360p)': 609.322}, {'135 - 854x480 (480p)': 1116.16}, {'136 - 1280x720 (720p)': 2177.528}, {'137 - 1920x1080 (1080p)': 3600.711}, {'18 - 640x360 (medium)': 524.939}, {'22 - 1280x720 (hd720)': 1329.129}]",KEREVIZ SALATASI / Azide Hobi /,56665.0
12679,,184.0,UgNZjpBpDyc,[12],"[{'160 - 256x144 (144p)': 112.859}, {'133 - 426x240 (240p)': 251.493}, {'134 - 640x360 (360p)': 429.537}, {'135 - 854x480 (480p)': 807.601}, {'136 - 1280x720 (720p)': 1431.442}, {'137 - 1920x1080 (1080p)': 3050.503}, {'18 - 640x360 (medium)': 507.693}, {'22 - 1280x720 (hd720)': 1396.817}]",Ron Jans na PEC Zwolle - Go Ahead Eagles,1431.0
13146,,184.0,R-dy9aROxAE,"[88, 364]","[{'160 - 256x144 (144p)': 110.588}, {'133 - 426x240 (240p)': 250.361}, {'134 - 640x360 (360p)': 612.54}, {'135 - 854x480 (480p)': 1120.321}, {'136 - 1280x720 (720p)': 2236.161}, {'137 - 1920x1080 (1080p)': 4186.02}, {'18 - 640x360 (medium)': 642.203}, {'22 - 1280x720 (hd720)': 1885.774}]","PROYECTO MANZANARES PEREIRA ""NUEVO""",5360.0
15621,,184.0,kSwg6_zXpjU,[14],"[{'160 - 256x144 (144p)': 111.06}, {'133 - 426x240 (240p)': 248.01}, {'134 - 640x360 (360p)': 570.789}, {'135 - 854x480 (480p)': 1104.867}, {'136 - 1280x720 (720p)': 2205.734}, {'137 - 1920x1080 (1080p)': 3874.125}, {'18 - 640x360 (medium)': 534.371}]",L.I.V.I.O. -  LOU [DREAMTRACKS],17797.0
18269,,184.0,NPW5mgEfzvU,"[2, 7, 266, 702, 1330, 1752]","[{'160 - 256x144 (144p)': 120.004}, {'133 - 426x240 (240p)': 278.735}, {'134 - 640x360 (360p)': 605.464}, {'135 - 854x480 (480p)': 1107.375}, {'136 - 1280x720 (720p)': 2214.815}, {'137 - 1920x1080 (1080p)': 4385.465}, {'18 - 640x360 (medium)': 665.611}, {'22 - 1280x720 (hd720)': 3.8}]",Mercedes Benz E220 CDI Facelift Flatout,2499.0
18692,,184.0,PSK3BqTqBCU,[14],"[{'160 - 256x144 (144p)': 113.604}, {'133 - 426x240 (240p)': 253.842}, {'134 - 640x360 (360p)': 376.533}, {'135 - 854x480 (480p)': 717.885}, {'136 - 1280x720 (720p)': 1282.976}, {'137 - 1920x1080 (1080p)': 2502.048}, {'18 - 640x360 (medium)': 447.531}]",FAKE - PARADISO (FT. FEDOK) - OFFICIAL VIDEO,8645.0
19349,,184.0,9-0yC3m8c_Q,"[11, 20, 22, 29, 122, 123, 176, 211, 321, 996, 1986]","[{'160 - 256x144 (144p)': 114.221}, {'133 - 426x240 (240p)': 249.303}, {'134 - 640x360 (360p)': 549.982}, {'135 - 854x480 (480p)': 1068.292}, {'136 - 1280x720 (720p)': 1907.348}, {'137 - 1920x1080 (1080p)': 3336.754}, {'18 - 640x360 (medium)': 577.896}, {'22 - 1280x720 (hd720)': 1221.195}]","Pan di Spagna, la ricetta di Misya",43806.0
22139,,184.0,ALI-JFzLJBg,[269],"[{'160 - 256x144 (144p)': 110.842}, {'133 - 426x240 (240p)': 251.84}, {'134 - 640x360 (360p)': 398.856}, {'135 - 854x480 (480p)': 826.187}, {'136 - 1280x720 (720p)': 1548.607}, {'298 - 1280x720 (720p60)': 2661.865}, {'137 - 1920x1080 (1080p)': 2946.348}, {'299 - 1920x1080 (1080p60)': 5512.629}, {'18 - 640x360 (medium)': 494.108}, {'22 - 1280x720 (hd720)': 1195.301}]",KEF new flagship THX Ci Series In-wall Speakers (feverSound.com),10101.0
23709,,184.0,KsTIbLM9dCs,"[0, 12]","[{'160 - 256x144 (144p)': 110.756}, {'133 - 426x240 (240p)': 251.534}, {'134 - 640x360 (360p)': 627.675}, {'135 - 854x480 (480p)': 1140.642}, {'136 - 1280x720 (720p)': 2274.862}, {'137 - 1920x1080 (1080p)': 4189.77}, {'18 - 640x360 (medium)': 731.099}, {'22 - 1280x720 (hd720)': 2120.077}]",FM | FTC-DVSC 2-1 | A meccs legszebb pillanatai | 2012.11.12,32291.0
25584,,184.0,49iUtFb_aG0,"[15, 18, 87]","[{'160 - 192x144 (144p)': 115.054}, {'133 - 320x240 (240p)': 246.796}, {'134 - 480x360 (360p)': 602.44}, {'135 - 640x480 (480p)': 1103.068}, {'136 - 960x720 (720p)': 2201.593}, {'137 - 1440x1080 (1080p)': 4132.456}, {'18 - 480x360 (medium)': 415.29}, {'22 - 960x720 (hd720)': 1478.502}]",Sailor,1053.0
26380,,184.0,YSEE843Oquc,"[39, 121, 156, 338]","[{'160 - 256x144 (144p)': 111.569}, {'133 - 426x240 (240p)': 249.513}, {'134 - 640x360 (360p)': 621.617}, {'135 - 854x480 (480p)': 1136.804}, {'136 - 1280x720 (720p)': 2269.691}, {'137 - 1920x1080 (1080p)': 4168.503}, {'18 - 640x360 (medium)': 692.453}, {'22 - 1280x720 (hd720)': 1829.242}]",how to แต่งตาสีน้ำตาลแบบง่ายสุด by phachapa,33170.0
27591,,184.0,k3jAaMrVLJM,"[0, 1, 42, 111]","[{'160 - 256x144 (144p)': 110.835}, {'133 - 426x240 (240p)': 262.136}, {'134 - 640x360 (360p)': 274.828}, {'135 - 854x480 (480p)': 531.379}, {'136 - 1280x720 (720p)': 1083.915}, {'137 - 1920x1080 (1080p)': 2153.536}, {'18 - 640x360 (medium)': 411.515}, {'22 - 1280x720 (hd720)': 1003.408}]",Turret Placement,1968.0
27812,,184.0,jjX-s0UFeOQ,[12],"[{'160 - 256x144 (144p)': 113.602}, {'133 - 426x240 (240p)': 249.203}, {'134 - 640x360 (360p)': 643.458}, {'135 - 854x480 (480p)': 1190.571}, {'136 - 1280x720 (720p)': 2389.121}, {'137 - 1920x1080 (1080p)': 4372.188}, {'18 - 640x360 (medium)': 796.026}, {'22 - 1280x720 (hd720)': 2465.801}]",Dale Dale Tiburon Gol de junior FRBS la verdadera hinchada,10604.0
30305,,184.0,7zjjAS2FZDY,"[201, 310]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 614.494}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 708.109}, {'22 - 1280x720 (hd720)': 2814.967}]",Πατρινο Καρναβαλι-2011- Εναρξη,12074.0
30559,,184.0,2q4mDVmIIng,"[0, 1, 27]","[{'160 - 192x144 (144p)': 113.33}, {'133 - 320x240 (240p)': 258.873}, {'134 - 480x360 (360p)': 262.406}, {'135 - 640x480 (480p)': 523.487}, {'136 - 960x720 (720p)': 1059.312}, {'137 - 1440x1080 (1080p)': 2032.337}, {'264 - 1600x1200 (1080p)': 3867.921}, {'18 - 480x360 (medium)': 363.824}, {'22 - 960x720 (hd720)': 1100.31}]",Poradnik jak zrobić generator cobla,1425.0
31124,,184.0,QmbOgZyeTrQ,"[4, 9, 10]","[{'160 - 256x144 (144p)': 112.168}, {'133 - 426x240 (240p)': 247.213}, {'134 - 640x360 (360p)': 637.863}, {'135 - 854x480 (480p)': 1168.294}, {'136 - 1280x720 (720p)': 2332.753}, {'137 - 1920x1080 (1080p)': 4019.678}, {'18 - 640x360 (medium)': 736.167}]",Sammie Jay Janis Joplin singing style -  live music original song busking guitar,46749.0
32665,,184.0,fjTG4VZkyoI,[299],"[{'160 - 256x144 (144p)': 113.016}, {'133 - 426x240 (240p)': 252.24}, {'134 - 640x360 (360p)': 606.315}, {'135 - 854x480 (480p)': 1114.966}, {'136 - 1280x720 (720p)': 2209.014}, {'137 - 1920x1080 (1080p)': 4173.057}, {'18 - 640x360 (medium)': 719.205}, {'22 - 1280x720 (hd720)': 2728.798}]",Misibis Bay Resort Arrival Front Desk Reception by HourPhilippines.com,3788.0
32670,,184.0,Nr1YWFtXWjk,"[26, 130, 379, 435, 735]","[{'160 - 256x144 (144p)': 118.001}, {'133 - 426x240 (240p)': 249.299}, {'134 - 640x360 (360p)': 589.416}, {'135 - 854x480 (480p)': 1104.575}, {'136 - 1280x720 (720p)': 2204.929}, {'137 - 1920x1080 (1080p)': 4125.551}, {'18 - 640x360 (medium)': 573.825}, {'22 - 1280x720 (hd720)': 1364.449}]",Kre-O BotCon Exclusive Optimus Prime Kreon Mini-Figure,3368.0
33968,,184.0,WROsL8_jy44,[3283],"[{'160 - 256x144 (144p)': 120.343}, {'133 - 426x240 (240p)': 338.838}, {'134 - 640x360 (360p)': 606.948}, {'135 - 854x480 (480p)': 1105.385}, {'136 - 1280x720 (720p)': 2205.371}, {'137 - 1920x1080 (1080p)': 4138.85}, {'18 - 640x360 (medium)': 427.818}, {'22 - 1280x720 (hd720)': 1459.616}]",Garnier Men PowerLight A Village,2264.0
34933,,184.0,r-bS5EW4vb4,"[0, 60, 1056, 1865]","[{'160 - 256x144 (144p)': 113.423}, {'133 - 426x240 (240p)': 255.572}, {'134 - 640x360 (360p)': 605.912}, {'135 - 854x480 (480p)': 1112.695}, {'136 - 1280x720 (720p)': 2240.702}, {'137 - 1920x1080 (1080p)': 4346.682}, {'18 - 640x360 (medium)': 699.378}, {'22 - 1280x720 (hd720)': 3.991}]",【KTN】モアゴル 第25回 放送未公開こぼれ話「ボールのロゴの合わせ方」,12419.0
35255,,184.0,iBKfN0NxIbE,"[0, 1, 387]","[{'160 - 256x144 (144p)': 110.983}, {'133 - 426x240 (240p)': 253.143}, {'134 - 640x360 (360p)': 607.402}, {'135 - 854x480 (480p)': 1108.277}, {'136 - 1280x720 (720p)': 2224.717}, {'137 - 1920x1080 (1080p)': 4139.203}, {'18 - 640x360 (medium)': 641.065}, {'22 - 1280x720 (hd720)': 1934.644}]",Constant Melees with Monte Carlo with Claws of Ahamkara,2109.0
35467,,184.0,Vu206llpzuQ,"[0, 1, 35, 85]","[{'160 - 256x144 (144p)': 110.294}, {'133 - 426x240 (240p)': 249.273}, {'134 - 640x360 (360p)': 611.838}, {'135 - 854x480 (480p)': 1116.046}, {'136 - 1280x720 (720p)': 2246.078}, {'137 - 1920x1080 (1080p)': 4541.016}, {'18 - 640x360 (medium)': 724.539}, {'22 - 1280x720 (hd720)': 2298.679}]",Playing As The LSPD: GTA V Online Episode 1,3316.0
36658,Africando,184.0,qartxj6VDh0,[8],"[{'160 - 256x144 (144p)': 111.61}, {'133 - 426x240 (240p)': 245.382}, {'134 - 640x360 (360p)': 633.275}, {'135 - 854x480 (480p)': 1175.501}, {'136 - 1280x720 (720p)': 2112.335}, {'137 - 1920x1080 (1080p)': 3598.882}, {'18 - 640x360 (medium)': 663.313}, {'22 - 1280x720 (hd720)': 1538.042}]",soiree-salsa-montpellier-2.mp4,4402.0
2139,,185.0,ctK3DX06rD4,"[0, 1, 35, 85]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 613.411}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 676.919}, {'22 - 1280x720 (hd720)': 2583.177}]",GTA 5: Ragetage Ft. DCP!,2203.0
2361,,185.0,mH_VWvaYnJI,[2359],"[{'160 - 256x144 (144p)': 114.289}, {'133 - 426x240 (240p)': 263.798}, {'134 - 640x360 (360p)': 328.643}, {'135 - 854x480 (480p)': 634.748}, {'136 - 1280x720 (720p)': 1123.391}, {'137 - 1920x1080 (1080p)': 1897.488}, {'18 - 640x360 (medium)': 365.489}, {'22 - 1280x720 (hd720)': 3.493}]",Endless ATC radar game for android and PC,55699.0
4296,,185.0,_Vl5gbPM7bE,"[2, 17, 30, 55, 143, 340]","[{'160 - 256x144 (144p)': 111.696}, {'133 - 426x240 (240p)': 249.005}, {'134 - 640x360 (360p)': 626.402}, {'135 - 854x480 (480p)': 1131.234}, {'136 - 1280x720 (720p)': 2252.296}, {'298 - 1280x720 (720p60)': 3316.773}, {'137 - 1920x1080 (1080p)': 4278.02}, {'299 - 1920x1080 (1080p60)': 5514.458}, {'18 - 640x360 (medium)': 1136.381}, {'22 - 1280x720 (hd720)': 2343.977}]",NO EDIT - PASSAGE!,142367.0
4490,Per Kiilstofte,185.0,zTxGbo9s5wI,"[2, 7, 83, 820]","[{'160 - 256x144 (144p)': 112.893}, {'133 - 426x240 (240p)': 254.776}, {'134 - 640x360 (360p)': 550.623}, {'135 - 854x480 (480p)': 1043.373}, {'136 - 1280x720 (720p)': 1844.496}, {'137 - 1920x1080 (1080p)': 3516.099}, {'18 - 640x360 (medium)': 582.928}, {'22 - 1280x720 (hd720)': 3.639}]",Orka 2014- John Deere 6630/ Kverneland EM100/,67182.0
4974,,185.0,vrNSP2Fd4hQ,"[0, 12]","[{'160 - 256x144 (144p)': 111.725}, {'133 - 426x240 (240p)': 252.115}, {'134 - 640x360 (360p)': 608.09}, {'135 - 854x480 (480p)': 1190.68}, {'136 - 1280x720 (720p)': 2229.272}, {'137 - 1920x1080 (1080p)': 4397.114}, {'18 - 640x360 (medium)': 720.416}, {'22 - 1280x720 (hd720)': 1987.134}]","Meyer, Calhanoglu and More - The Season's Rising Stars",41059.0
