,creator,duration,id,labels,ladder,title,views
242,Icona Pop,270.0,CY8vJGXTNyI,"[0, 12]","[{'160 - 256x144 (144p)': 114.14}, {'133 - 426x240 (240p)': 248.318}, {'134 - 640x360 (360p)': 617.374}, {'135 - 854x480 (480p)': 1114.22}, {'136 - 1280x720 (720p)': 2233.743}, {'18 - 640x360 (medium)': 702.978}, {'22 - 1280x720 (hd720)': 2004.106}]",Cristiano Ronaldo - Ready For The Weekend ? | 2013 HD,2448.0
243,Icona Pop,270.0,CZl2BxE9g0c,"[5, 16, 84, 169, 405]","[{'160 - 256x144 (144p)': 114.14}, {'133 - 426x240 (240p)': 248.318}, {'134 - 640x360 (360p)': 617.374}, {'135 - 854x480 (480p)': 1114.22}, {'136 - 1280x720 (720p)': 2233.743}, {'18 - 640x360 (medium)': 702.978}, {'22 - 1280x720 (hd720)': 2004.106}]",Cristiano Ronaldo - Ready For The Weekend ? | 2013 HD,2448.0
244,,283.0,CZ16hxTWOQE,"[43, 60, 101, 286, 873]","[{'160 - 256x144 (144p)': 112.084}, {'133 - 426x240 (240p)': 249.129}, {'134 - 640x360 (360p)': 608.809}, {'135 - 854x480 (480p)': 1110.369}, {'136 - 1280x720 (720p)': 2223.587}, {'137 - 1920x1080 (1080p)': 4156.289}, {'18 - 640x360 (medium)': 696.134}, {'22 - 1280x720 (hd720)': 2266.226}]",Shimano Stella vs Shark,6463.0
245,,215.0,C_ceO9OfKWY,[569],"[{'160 - 256x144 (144p)': 111.171}, {'133 - 426x240 (240p)': 246.834}, {'134 - 640x360 (360p)': 356.807}, {'135 - 854x480 (480p)': 682.053}, {'136 - 1280x720 (720p)': 1256.287}, {'137 - 1920x1080 (1080p)': 2155.293}, {'18 - 640x360 (medium)': 494.663}, {'22 - 1280x720 (hd720)': 3.679}]",Cute Bear with a Notebook Polymer Clay Tutorial,12475.0
246,Yann Tiersen,122.0,CazSMXyXnRo,[505],"[{'160 - 192x144 (144p)': 124.253}, {'133 - 320x240 (240p)': 272.116}, {'134 - 480x360 (360p)': 327.731}, {'135 - 640x480 (480p)': 577.188}, {'18 - 480x360 (medium)': 353.617}]",АРТ Рестайл. Наружная реклама изготовление.,1989.0
247,Gerry & The Pacemakers,139.0,G013p3a0-io,[12],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 366.484}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 349.69}]",DEP MIKI ROQUÉ,2233.0
248,,357.0,G01Vqs-9DOA,"[0, 1, 36, 147]","[{'160 - 256x144 (144p)': 117.469}, {'133 - 426x240 (240p)': 288.174}, {'134 - 640x360 (360p)': 610.923}, {'135 - 854x480 (480p)': 1116.828}, {'136 - 1280x720 (720p)': 2235.179}, {'18 - 640x360 (medium)': 690.412}, {'22 - 1280x720 (hd720)': 3.911}]",ANNIHILATION MAP PACK: Hazard TDM (Live Commentary),12369.0
249,,389.0,G1K9nSkLVCA,"[17, 19, 272, 443]","[{'160 - 256x144 (144p)': 115.588}, {'133 - 426x240 (240p)': 247.482}, {'134 - 640x360 (360p)': 615.659}, {'135 - 854x480 (480p)': 1125.639}, {'136 - 1280x720 (720p)': 2243.59}, {'18 - 640x360 (medium)': 738.343}, {'22 - 1280x720 (hd720)': 2334.322}]",Track Record at Podium Indoor Kart track in Hawaii,4416.0
250,Andrew Scott Foust,238.0,oWOl4v2Fd_U,"[2, 7, 1841, 3037]","[{'160 - 256x144 (144p)': 115.765}, {'133 - 426x240 (240p)': 250.296}, {'134 - 640x360 (360p)': 606.796}, {'18 - 640x360 (medium)': 540.051}]",Audi A6 Allroad 3.0 Bi Turbo (313) german mauntain,3587.0
251,,214.0,oZSgPEO1vq8,"[26, 136, 194, 441, 527]","[{'160 - 256x144 (144p)': 111.106}, {'133 - 426x240 (240p)': 265.423}, {'134 - 640x360 (360p)': 604.073}, {'135 - 854x480 (480p)': 1107.74}, {'136 - 1280x720 (720p)': 2214.114}, {'137 - 1920x1080 (1080p)': 4167.639}, {'18 - 640x360 (medium)': 496.156}, {'22 - 1280x720 (hd720)': 1233.232}]",Barbie Bad - Barbie Badezimmer - Barbie in der Badewanne Unboxing + Demo,40005.0
252,AKB48,159.0,oZbdxjsYa1U,[66],"[{'160 - 256x144 (144p)': 116.059}, {'133 - 426x240 (240p)': 254.519}, {'134 - 640x360 (360p)': 281.991}, {'135 - 854x480 (480p)': 579.864}, {'136 - 1280x720 (720p)': 1093.063}, {'137 - 1920x1080 (1080p)': 2251.605}, {'18 - 640x360 (medium)': 394.264}, {'22 - 1280x720 (hd720)': 1121.279}]",Fashion collection TEAM B03柏木由紀1080p.avi,9547.0
253,,390.0,EZKnGjV2yxo,"[3, 6]","[{'160 - 176x144 (144p)': 110.887}, {'133 - 294x240 (240p)': 246.689}, {'18 - 352x288 (small)': 563.186}]",VICO C Compañera en vivo en Luna Park,530511.0
254,Scope DJ,284.0,EZZXo5GcHKs,"[2, 83, 1081]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 502.524}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 471.615}]","loonbdrijf gebr blankenspoor,  hakselen",1329.0
255,,163.0,EaUW264ZJUE,"[0, 1135]","[{'160 - 86x144 (144p)': 118.734}, {'134 - 216x360 (240p)': 184.279}, {'133 - 144x240 (144p)': 272.009}, {'135 - 288x480 (240p)': 367.873}, {'18 - 216x360 (small)': 201.194}]",Como jugar transformice desde un celular,10783.0
256,Basshunter,144.0,yH1NZEvWTPM,"[0, 486]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 292.875}, {'135 - 640x480 (DASH video)': 1155.0}, {'18 - 480x360 (medium)': 502.053}]","Dofus sh pvp , Sherub vs AOTD",2000.0
257,,241.0,yILvVes4fEg,"[3, 4, 13, 54, 97, 351]","[{'160 - 256x144 (144p)': 113.106}, {'133 - 426x240 (240p)': 247.073}, {'134 - 640x360 (360p)': 337.228}, {'135 - 854x480 (480p)': 779.105}, {'18 - 640x360 (medium)': 381.936}]",Sinfonia & Concert Orchestra Winter 2012-Donegal Fiddles.WMV,4832.0
258,,258.0,yJ0FzsEYt9k,"[3, 6]","[{'160 - 192x144 (144p)': 110.996}, {'133 - 320x240 (240p)': 246.156}, {'134 - 480x360 (360p)': 382.464}, {'135 - 640x480 (480p)': 780.86}, {'18 - 480x360 (medium)': 535.953}]","VI Фестиваль 'TV START', Кирилл Охрименко",3598.0
259,,194.0,TkHn8NL6Ycg,"[2, 7, 1128]","[{'160 - 256x144 (144p)': 112.412}, {'133 - 426x240 (240p)': 248.351}, {'134 - 640x360 (360p)': 642.264}, {'135 - 854x480 (480p)': 1174.708}, {'136 - 1280x720 (720p)': 2321.841}, {'18 - 640x360 (medium)': 738.129}, {'22 - 1280x720 (hd720)': 2212.122}]",f-250 scape direto pente na turbina,302272.0
260,,125.0,TkdB7UhWco0,"[2, 544, 1089]","[{'160 - 192x144 (144p)': 111.62}, {'133 - 320x240 (240p)': 249.102}, {'134 - 480x360 (360p)': 611.68}, {'135 - 640x480 (480p)': 1116.542}, {'136 - 960x720 (720p)': 2224.19}, {'298 - 960x720 (720p48)': 3313.99}, {'18 - 480x360 (medium)': 716.152}, {'22 - 960x720 (hd720)': 1976.353}]",Skoter nyår Huså Åre  2012-13,1863.0
261,,360.0,FePY0rISaIk,"[0, 1, 1768]","[{'160 - 256x144 (144p)': 112.43}, {'133 - 426x240 (240p)': 251.636}, {'134 - 640x360 (360p)': 612.212}, {'135 - 854x480 (480p)': 1123.876}, {'136 - 1280x720 (720p)': 2245.192}, {'18 - 640x360 (medium)': 672.635}, {'22 - 1280x720 (hd720)': 1911.815}]",Montage #3 / Infestation / DeathZ,3261.0
262,The Cab,220.0,nAEOrilzv-g,[5],"[{'160 - 192x144 (144p)': 111.171}, {'133 - 320x240 (240p)': 251.319}, {'134 - 480x360 (360p)': 322.028}, {'135 - 640x480 (480p)': 628.472}, {'18 - 480x360 (medium)': 592.955}]","Angel With A Shotgun ~ Hisoka, Saika y Akise Tribute",11265.0
263,,172.0,Jdx5xlEpwHE,"[166, 182, 398]","[{'160 - 256x144 (144p)': 111.497}, {'133 - 426x240 (240p)': 249.299}, {'134 - 640x360 (360p)': 606.226}, {'135 - 854x480 (480p)': 1132.671}, {'136 - 1280x720 (720p)': 2261.54}, {'18 - 480x270 (small)': 582.539}, {'22 - 1280x720 (hd720)': 3.575}]",Roadtrip Australia: NSW - SURF CAMP & SKYDIVING!,1525.0
264,,170.0,JgZ5oAZkxT4,"[82, 103, 118, 537]","[{'160 - 256x144 (144p)': 111.672}, {'133 - 426x240 (240p)': 245.856}, {'134 - 640x360 (360p)': 505.121}, {'135 - 854x480 (480p)': 1016.273}, {'136 - 1280x720 (720p)': 1476.337}, {'18 - 640x360 (medium)': 375.196}, {'22 - 1280x720 (hd720)': 1506.753}]",Product Introduction: The Danglator,8174.0
265,,260.0,JlN-3TRk05w,[276],"[{'160 - 256x108 (144p)': 111.168}, {'133 - 426x180 (240p)': 246.624}, {'134 - 640x270 (360p)': 496.181}, {'18 - 640x270 (medium)': 460.307}]",메기 이상운의 미니정원 꾸미기 @잘먹고 잘사는 법 20120602,1958.0
266,,402.0,9U_UCXb9FzM,[3443],"[{'160 - 256x144 (144p)': 111.886}, {'133 - 426x240 (240p)': 269.154}, {'134 - 640x360 (360p)': 603.522}, {'135 - 854x480 (480p)': 1101.963}, {'136 - 1280x720 (720p)': 2200.431}, {'137 - 1920x1080 (1080p)': 4129.926}, {'18 - 640x360 (medium)': 378.965}, {'22 - 1280x720 (hd720)': 1244.554}]",Soduh - Black Lemonade Private Reserve,16033.0
267,,460.0,9WdVzXMb2YE,"[3, 4, 13]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 607.769}, {'135 - 854x480 (DASH video)': 1155.0}, {'18 - 640x360 (medium)': 726.773}]","Show ""Na Pegada do Patrão"" - Sítio Pachecá",1698.0
268,,482.0,I-KQjzWTScE,"[0, 1]","[{'160 - 256x144 (144p)': 117.196}, {'133 - 426x240 (240p)': 269.011}, {'134 - 640x360 (360p)': 505.568}, {'18 - 640x360 (medium)': 525.541}]",Free Realms Key Junk pile Locations.,1059.0
269,,180.0,I2ui_tQBSfc,"[146, 158]","[{'160 - 256x144 (144p)': 117.377}, {'133 - 426x240 (240p)': 254.89}, {'134 - 640x360 (360p)': 610.949}, {'135 - 854x480 (480p)': 1107.888}, {'136 - 1280x720 (720p)': 2211.137}, {'137 - 1920x1080 (1080p)': 4180.951}, {'18 - 640x360 (medium)': 621.989}, {'22 - 1280x720 (hd720)': 1512.264}]",Panasonic　AG-AF105　SampleMovie,3421.0
270,,319.0,I4g54VUPGRs,"[0, 1, 42, 1427]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 503.283}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 724.781}, {'22 - 1280x720 (hd720)': 3111.159}]",IcE vs eG DYA Tribute - Heroes of Newerth,2108.0
271,,250.0,R79ObVtbdfo,"[4, 9, 10, 37]","[{'160 - 256x144 (144p)': 111.331}, {'133 - 426x240 (240p)': 247.649}, {'134 - 640x360 (360p)': 604.889}, {'18 - 640x360 (medium)': 708.181}]",molinos de viento guitarra (solo) - mago de oz (cover),19327.0
272,,352.0,CU2AvjCLK8k,[607],"[{'160 - 256x144 (144p)': 114.292}, {'133 - 426x240 (240p)': 247.709}, {'134 - 640x360 (360p)': 447.451}, {'135 - 854x480 (480p)': 886.323}, {'136 - 1280x720 (720p)': 1769.139}, {'18 - 640x360 (medium)': 641.237}, {'22 - 1280x720 (hd720)': 1601.942}]",7 Wonders: Leaders (Erweiterung) / Anleitung & Rezension / SpieLama,4926.0
273,,186.0,a1DxniDu224,"[714, 1021, 2923]","[{'160 - 192x144 (144p)': 127.238}, {'133 - 320x240 (240p)': 295.462}, {'134 - 480x360 (360p)': 418.123}, {'135 - 640x480 (480p)': 1025.846}, {'18 - 480x360 (medium)': 362.258}]",Roblox Music Video: Portal - Still Alive w/ Lyrics,21824.0
274,,154.0,1uiXN8GXU9M,"[49, 80, 127, 612]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 606.327}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'18 - 640x360 (medium)': 556.194}, {'22 - 1280x720 (hd720)': 2099.977}]",Summer Schools 2011 | BP Portrait Award: Next Generation,5580.0
275,,142.0,1vL6-wi01rY,[157],"[{'160 - 192x144 (144p)': 112.199}, {'133 - 320x240 (240p)': 246.576}, {'18 - 320x240 (small)': 352.226}]",Real life halo the un-beatable world BETA,1656.0
276,The Crystal Method,468.0,1w-4zJ6-io0,"[2, 7, 90, 197, 198, 316, 513, 2140]","[{'160 - 192x144 (144p)': 97.693}, {'133 - 320x240 (240p)': 212.749}, {'134 - 480x360 (360p)': 484.676}, {'135 - 640x480 (480p)': 883.66}, {'18 - 480x360 (medium)': 583.067}]",Golf GTI Mk2 1.8T 20v Turbo Story,304814.0
277,,187.0,9GNZ9qINZ1w,"[3, 6]","[{'160 - 256x144 (144p)': 115.878}, {'133 - 426x240 (240p)': 247.248}, {'134 - 640x360 (360p)': 618.503}, {'135 - 854x480 (480p)': 1132.416}, {'136 - 1280x720 (720p)': 2231.512}, {'18 - 640x360 (medium)': 735.148}]",Jettie Pallettie ik ben 't zat,34257.0
278,,265.0,GEHqFl_vmhM,[1],"[{'160 - 256x144 (144p)': 111.732}, {'133 - 426x240 (240p)': 249.66}, {'134 - 640x360 (360p)': 613.593}, {'135 - 854x480 (480p)': 1116.195}, {'136 - 1280x720 (720p)': 2205.478}, {'18 - 640x360 (medium)': 737.555}, {'22 - 1280x720 (hd720)': 2042.824}]",《勝邪封盾存亡戰》戮世摩羅坐鎮北方，力壓眾高手,16197.0
279,,196.0,GE21j3do5D8,[1076],"[{'160 - 192x144 (144p)': 111.147}, {'133 - 320x240 (240p)': 250.706}, {'18 - 320x240 (small)': 328.19}]",إبن سيرين  الشيخ عبدالرحمن رؤيا الثعبان,313030.0
280,,259.0,GEdQf8wyodY,"[0, 1, 69, 236, 404, 1490]","[{'160 - 256x144 (144p)': 113.243}, {'133 - 426x240 (240p)': 255.129}, {'18 - 480x270 (small)': 629.292}]",[SFIV] FZ (VI) vs 見学会Ikuo (KE) - 2nd Set,3000.0
281,,246.0,X9obkPDAxKo,"[0, 1, 1475]","[{'160 - 96x144 (144p)': 120.244}, {'133 - 160x240 (144p)': 249.426}, {'134 - 240x360 (240p)': 282.959}, {'18 - 240x360 (small)': 365.85}]",Spore Hero Arena  parte 6 recolecctando partes,1713.0
282,,321.0,XA19oRP-2UI,"[0, 1, 157, 681, 851]","[{'160 - 196x144 (144p)': 115.236}, {'133 - 328x240 (240p)': 259.626}, {'134 - 490x360 (360p)': 602.626}, {'135 - 654x480 (480p)': 1104.5}, {'18 - 490x360 (medium)': 432.127}]","Halo 4 - Logro ""Escarbar en el pasado""",16117.0
283,,307.0,QjqMf6cQR78,[2774],"[{'160 - 192x144 (144p)': 93.232}, {'134 - 480x360 (360p)': 195.191}, {'133 - 320x240 (240p)': 220.454}, {'135 - 640x480 (480p)': 383.428}, {'18 - 480x360 (medium)': 158.661}]",Bang Bros Do Lowlands 06. Hood Muziek met Badboy Taya & Aiky,6933.0
284,Rihanna,180.0,Ql74YYWrWqw,[8],"[{'160 - 192x144 (144p)': 83.639}, {'133 - 320x240 (240p)': 191.081}, {'18 - 320x240 (small)': 330.802}]",Concurso de baile Colegio Skinner,2559.0
285,,413.0,Qltq6yodRWc,"[6, 8]","[{'160 - 256x140 (144p)': 113.971}, {'133 - 426x234 (240p)': 249.875}, {'134 - 640x352 (360p)': 610.487}, {'18 - 640x352 (medium)': 738.408}]",ROCK N' ROLL ACROBATICO,5131.0
286,,209.0,QnAim5v6sB8,"[61, 154]","[{'160 - 192x144 (144p)': 122.42}, {'133 - 320x240 (240p)': 258.845}, {'134 - 480x360 (360p)': 331.952}, {'135 - 640x480 (480p)': 629.337}, {'18 - 480x360 (medium)': 242.898}]",Semko Feat.Mc Fenix - We Love Harmonika ( Rmx By Deejay Stani ),4850.0
287,,130.0,Xup9CwbdH-A,"[0, 1, 36, 367]","[{'160 - 256x144 (144p)': 113.567}, {'133 - 426x240 (240p)': 248.424}, {'134 - 640x360 (360p)': 657.345}, {'135 - 854x480 (480p)': 1192.235}, {'136 - 1280x720 (720p)': 2363.031}, {'298 - 1280x720 (720p60)': 3482.357}, {'18 - 640x360 (medium)': 643.772}, {'22 - 1280x720 (hd720)': 1326.188}]",CoD: Ghosts Top 5 Throwing Knife Bankshots - WEEK TWELVE! | Lemon & Mushroom,3152.0
288,,288.0,Xycg_HcdCE4,"[15, 619, 713, 1174, 3018]","[{'134 - 640x360 (360p)': 635.708}, {'137 - 1920x1080 (1080p)': 4451.404}, {'18 - 640x360 (medium)': 679.704}, {'22 - 1280x720 (hd720)': 2501.775}]",How to Milk Stand Train Your Goat,12578.0
289,,200.0,_Wo1C5MBahU,"[11, 22, 29, 32, 1489, 2296]","[{'160 - 192x144 (144p)': 111.13}, {'133 - 320x240 (240p)': 250.235}, {'18 - 320x240 (small)': 355.253}]",Setting up for Grand Buffet,3223.0
290,Saving Jane,208.0,J-X9IeXW8QU,"[5, 16, 3715]","[{'160 - 192x144 (144p)': 114.134}, {'133 - 320x240 (240p)': 255.498}, {'18 - 320x240 (small)': 351.406}]",yugioh GX! (girl next door),8409.0
291,Rebel Musique,147.0,CmKwUJqtMEY,[270],"[{'160 - 180x144 (144p)': 115.253}, {'133 - 300x240 (240p)': 258.611}, {'134 - 450x360 (360p)': 327.146}, {'135 - 600x480 (480p)': 702.857}, {'18 - 450x360 (medium)': 473.326}]",Noticias Bricolaje Herramientas Ferreteria Portal BricoWorld,10152.0
292,,240.0,CmdrLuD7lzY,[3],"[{'160 - 256x144 (144p)': 101.298}, {'133 - 426x240 (240p)': 276.648}, {'134 - 640x360 (360p)': 492.847}, {'18 - 640x360 (medium)': 730.449}]",2PM하.니.뿐. A.D.T.O.Y by 2PM@M COUNTDOWN 2013.5.16),1188.0
293,,145.0,Cna00oaEwuI,"[0, 15, 18, 43, 59, 668]","[{'160 - 256x144 (144p)': 110.337}, {'133 - 426x240 (240p)': 247.147}, {'134 - 640x360 (360p)': 601.193}, {'135 - 854x480 (480p)': 1089.038}, {'18 - 640x360 (medium)': 595.981}]",Hungry shark how to find sailfish and land fishing (fails),16005.0
294,,240.0,Cne0hSctBlM,[592],"[{'160 - 192x144 (144p)': 117.167}, {'133 - 320x240 (240p)': 267.131}, {'134 - 480x360 (360p)': 272.247}, {'135 - 640x480 (480p)': 579.284}, {'18 - 480x360 (medium)': 289.804}]",Warbreed - The Spandau Enigma [Argentina] (+Lyrics),1524.0
295,,240.0,Cne0hSctBlM,[496],"[{'160 - 192x144 (144p)': 117.167}, {'133 - 320x240 (240p)': 267.131}, {'134 - 480x360 (360p)': 272.247}, {'135 - 640x480 (480p)': 579.284}, {'18 - 480x360 (medium)': 289.804}]",Warbreed - The Spandau Enigma [Argentina] (+Lyrics),1524.0
296,,314.0,m9HKfQATXyo,"[246, 658]","[{'160 - 256x144 (144p)': 111.056}, {'133 - 426x240 (240p)': 244.968}, {'134 - 640x360 (360p)': 561.446}, {'135 - 854x480 (480p)': 983.836}, {'136 - 1280x720 (720p)': 1685.08}, {'18 - 640x360 (medium)': 459.308}, {'22 - 1280x720 (hd720)': 856.871}]",Ver Peliculas Online Gratis en smart TV LG,199906.0
297,,420.0,mCk-VaFE8X8,"[146, 158, 279, 439, 454]","[{'160 - 192x144 (144p)': 111.664}, {'133 - 320x240 (240p)': 247.502}, {'134 - 480x360 (360p)': 363.233}, {'135 - 640x480 (480p)': 853.666}, {'18 - 480x360 (medium)': 478.327}]",Canon XSi/450D: Product Photography,100856.0
298,,418.0,mEB5CC2gJxk,"[0, 1, 42, 111]","[{'160 - 256x144 (144p)': 113.492}, {'133 - 426x240 (240p)': 247.955}, {'134 - 640x360 (360p)': 603.126}, {'135 - 854x480 (480p)': 1114.239}, {'136 - 1280x720 (720p)': 2217.363}, {'18 - 640x360 (medium)': 717.741}, {'22 - 1280x720 (hd720)': 3.729}]",One for All: Mirror Mode - Heimerdinger,90528.0
299,Prezioso,318.0,pIz7e73uCMc,[61],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 640.221}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4368.113}, {'18 - 640x360 (medium)': 594.252}, {'22 - 1280x720 (hd720)': 2080.344}]",Epic!!! Guy Dances to awesome DJ Mix! - FEATURED IN GUITAR CENTER COMMERCIAL,23770.0
300,,150.0,UxeP-z7W1oQ,"[10, 97, 243, 351]","[{'160 - 256x144 (144p)': 111.077}, {'133 - 426x240 (240p)': 247.581}, {'134 - 640x360 (360p)': 560.54}, {'135 - 854x480 (480p)': 1001.858}, {'136 - 1280x720 (720p)': 1779.673}, {'137 - 1920x1080 (1080p)': 3456.393}, {'18 - 640x360 (medium)': 622.117}, {'22 - 1280x720 (hd720)': 1310.101}]",One-handed violinist combines art and teaching,27757.0
301,,247.0,F23iO5QEZ0k,[2684],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 422.996}, {'135 - 640x480 (DASH video)': 1155.0}, {'136 - 960x720 (DASH video)': 2310.0}, {'18 - 480x360 (medium)': 404.227}, {'22 - 960x720 (hd720)': 1205.236}]",【パズドラ】 サタン降臨！（超地獄級）　闇ラー36倍PT ノーコン攻略（プチ解説つき）,1745.0
302,,142.0,EWMAqkxy2B8,"[11, 229, 625, 1049]","[{'160 - 256x144 (144p)': 112.959}, {'133 - 426x240 (240p)': 247.496}, {'134 - 640x360 (360p)': 462.893}, {'135 - 854x480 (480p)': 874.323}, {'136 - 1280x720 (720p)': 1757.102}, {'298 - 1280x720 (720p50)': 3468.76}, {'18 - 640x360 (medium)': 650.288}, {'22 - 1280x720 (hd720)': 1545.809}]",Blender Tangan Manual Tanpa Listrik,52354.0
303,Jez Dior,207.0,aDNvnQAV0Ng,[0],"[{'160 - 256x144 (144p)': 111.712}, {'133 - 426x240 (240p)': 248.006}, {'134 - 640x360 (360p)': 609.091}, {'135 - 854x480 (480p)': 1109.714}, {'136 - 1280x720 (720p)': 2219.663}, {'137 - 1920x1080 (1080p)': 4251.941}, {'18 - 640x360 (medium)': 747.103}, {'22 - 1280x720 (hd720)': 3.711}]",Cristiano Ronaldo | Old No. 7 | 2014 • HD,1436.0
304,,150.0,on3k2JxTPLs,"[13, 33, 671, 1213]","[{'160 - 256x144 (144p)': 113.989}, {'133 - 426x240 (240p)': 250.949}, {'134 - 640x360 (360p)': 645.201}, {'135 - 854x480 (480p)': 1193.734}, {'136 - 1280x720 (720p)': 2372.554}, {'18 - 640x360 (medium)': 737.727}]",Bagpipers,33800.0
305,,188.0,7SpmmtyfWCE,"[4, 13, 164, 175, 1101]","[{'160 - 196x144 (144p)': 118.641}, {'133 - 328x240 (240p)': 248.455}, {'134 - 490x360 (360p)': 607.168}, {'135 - 654x480 (480p)': 1113.671}, {'18 - 490x360 (medium)': 655.665}]",Banda de Fuzileiros e pirâmide humana envolvem público no desfile de 7 de Setembro,4062.0
306,,212.0,757SwrqKQYM,"[709, 1183, 1755, 2364]","[{'160 - 256x144 (144p)': 118.388}, {'134 - 640x360 (360p)': 238.39}, {'133 - 426x240 (240p)': 288.892}, {'135 - 854x480 (480p)': 505.425}, {'136 - 1280x720 (720p)': 1106.561}, {'18 - 640x360 (medium)': 281.851}, {'22 - 1280x720 (hd720)': 454.291}]","Дикие животные Часть 2, Презентация для детей, Развивающие мультики",10500.0
307,,318.0,78Z-ZayKfMM,[3],"[{'160 - 256x144 (144p)': 113.057}, {'133 - 426x240 (240p)': 247.184}, {'134 - 640x360 (360p)': 617.732}, {'135 - 854x480 (480p)': 1124.934}, {'136 - 1280x720 (720p)': 2248.211}, {'18 - 640x360 (medium)': 714.621}, {'22 - 1280x720 (hd720)': 2304.171}]",SAM 0495,1536.0
308,Global Deejays,281.0,b1FdpfDD1tg,"[0, 670]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 614.056}, {'135 - 720x480 (DASH video)': 1155.0}, {'18 - 480x320 (medium)': 642.881}]","darkorbit Lieutenant clk , petit guerre^^",2795.0
309,,243.0,FZiB1icZGg0,"[13, 41]","[{'160 - 192x144 (144p)': 117.645}, {'133 - 320x240 (240p)': 251.081}, {'134 - 480x360 (360p)': 295.996}, {'135 - 640x480 (480p)': 706.181}, {'136 - 960x720 (720p)': 1401.441}, {'18 - 480x360 (medium)': 362.442}]",O vos omnes.wmv,1368.0
310,,247.0,Kf6fnSKJMXg,"[0, 1, 2247, 2278]","[{'160 - 256x144 (144p)': 127.988}, {'134 - 640x360 (360p)': 350.139}, {'133 - 426x240 (240p)': 380.692}, {'135 - 854x480 (480p)': 739.888}, {'136 - 1280x720 (720p)': 1715.92}, {'18 - 640x360 (medium)': 417.764}, {'22 - 1280x720 (hd720)': 1291.918}]",A Game Of Thrones Mount And Blade Mod,57540.0
311,,363.0,KhPMikSuUHY,"[0, 1, 467, 2500]","[{'160 - 256x144 (144p)': 113.293}, {'133 - 426x240 (240p)': 250.739}, {'134 - 640x360 (360p)': 616.179}, {'135 - 854x480 (480p)': 1122.327}, {'136 - 1280x720 (720p)': 2220.307}, {'298 - 1280x720 (720p60)': 3316.708}, {'18 - 640x360 (medium)': 656.792}, {'22 - 1280x720 (hd720)': 1532.292}]","New Super Luigi U (100%) - Episode 15: World 6 - Rock-Candy Mines (Part 2): ""Secrets""",2049.0
312,,363.0,FDfUBxkDaWc,[734],"[{'160 - 256x144 (144p)': 113.293}, {'133 - 426x240 (240p)': 250.739}, {'134 - 640x360 (360p)': 616.179}, {'135 - 854x480 (480p)': 1122.327}, {'136 - 1280x720 (720p)': 2220.307}, {'298 - 1280x720 (720p60)': 3316.708}, {'18 - 640x360 (medium)': 656.792}, {'22 - 1280x720 (hd720)': 1532.292}]","New Super Luigi U (100%) - Episode 15: World 6 - Rock-Candy Mines (Part 2): ""Secrets""",2049.0
313,,259.0,EieKS8B9308,"[2, 44, 46]","[{'160 - 192x144 (144p)': 112.746}, {'133 - 320x240 (240p)': 248.142}, {'134 - 480x360 (360p)': 567.093}, {'135 - 640x480 (480p)': 1116.44}, {'18 - 480x360 (medium)': 588.591}]",Cockney Flying Instructor in plane,26230.0
